x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
-0.07836793,-0.5113431,0.9413875,1.4009013,-0.067602426,0.92811334,1.9760925,-0.10019106,0.5288273,-0.37320808,-0.6607449,-0.41276422,0.7770876,0.62478215,-1.6782218,-0.3903556,0.21127781,-0.53563905,-0.37575018,0.59132653,0.4952676,-0.42987838,1.0942236,-0.8299701,-0.33306932,-0.6094582,0.593137,0.32160574,1.246735,0.7473469,-0.5972236,0.82668096,-0.060139682,-0.70335084,0.05932565,0.7795494,0.19528353,-0.699577,0.74296385,-0.92543894,-0.003282911,0.5217143,-0.6231273,1.4793197,-0.4422124,-0.9000229,-0.02058846,0.09672779,-0.32169658,-0.60226655,-0.30557996,1.1745642,-0.0549564,-0.9976292,1.2901095,0.33172107,-0.4361304,1.0469239,0.33245644,0.012728331,-0.1548879,-0.28749645,-0.45120105,-0.25536382,-0.5657278,-0.68680054,-0.58629817,0.8524511,0.34084496,0.039489664,0.8772273,-0.3442071,0.7603294,-0.3078933,-0.0035066162,-0.32466537,0.6670487,-0.09245119,-0.9859196,-0.013496108
0.6122591,0.26382938,1.7501444,0.31084245,1.0753083,-0.65373707,1.9738692,0.748863,-0.7720518,-1.2610232,-1.2562207,-1.6888254,-1.3033531,0.3380924,0.29629022,0.9644333,-1.1638386,-0.36590496,-0.09171843,2.1287348,0.11701524,0.10922308,1.4808362,0.30217797,0.7542746,-1.4843994,0.09713697,-0.35380208,0.46439245,-0.25660747,-0.33693808,-0.13956851,-0.5314424,-1.1817354,0.5826858,0.9728942,-1.4471282,-0.7413122,1.8878849,-1.1885853,0.35721943,-0.16103037,0.08416347,-0.07342929,-0.20101234,-0.798912,0.110258274,-0.046319358,-0.9073712,0.026065368,-0.20316024,1.7081811,-1.0679123,0.12638406,0.99175406,0.20757447,0.28368026,0.13019477,0.56628585,-0.9163732,0.06578747,-0.6807891,-0.75170964,0.36073244,0.19569018,0.058214083,0.19431727,0.7184328,-0.18481742,-0.349772,1.5919448,-0.43858176,0.22200479,-1.4127172,0.4636634,-0.6097742,0.3391218,-1.3160325,-0.21600758,1.0580312
-2.5252225,1.0735401,0.4286571,2.1150012,-0.26544297,0.1673095,3.6181366,0.015379498,-0.23567966,0.18045908,-0.14835723,0.45819026,-0.0579727,0.66455054,-0.6434594,1.9474295,0.63403916,-2.3386004,-1.1663584,0.19185059,1.9174902,-2.3446574,1.6558579,-1.814443,0.9015291,-0.4023226,0.04675866,0.21993352,1.0523467,-1.9787678,-1.0695931,0.9447556,0.7731086,-2.6311903,-0.065006316,2.667715,0.68833506,-0.7450771,-0.117823936,-2.6969604,0.19887568,0.44502255,-2.3026783,-0.5070074,-0.12545422,-0.92855984,0.45415562,0.40699834,-0.14850874,0.039546303,-3.2769983,1.5766698,1.0462605,-0.3942497,0.31920385,-0.8092026,0.90286493,1.809906,-0.98495597,0.67889744,-0.9269091,-1.4271342,0.26885742,1.184817,-0.77503294,-1.5667882,1.2613821,1.5029039,0.35063577,0.0046731033,2.5052829,-0.53696537,-1.3508492,0.9460015,0.46660885,-0.14500023,-0.5364523,-1.339683,-2.557896,-0.26523218
0.8615348,0.20574686,1.7906238,2.986066,-0.48659876,-0.5099508,0.4809832,-0.4522205,-0.8421808,-1.3435464,0.19924271,-0.80419064,0.20313781,-0.122082755,2.0943375,3.4058452,0.47587767,-1.664805,-0.6508084,1.358657,3.0285215,0.42923495,2.0923789,-1.1616968,-1.3855152,1.9099561,0.5729258,0.36437503,0.102725446,-0.13243705,1.6054176,0.6131365,0.33839893,-1.5732805,-0.15830415,2.2631836,0.7333373,0.51794094,0.5807127,1.3773983,0.16262121,-0.560863,-1.2511075,0.6623647,0.25806865,-0.82984614,-0.90449727,1.3309867,-0.32928538,0.49944484,0.41429758,1.5377136,1.0228715,0.9720023,1.035512,0.41454157,-0.305954,1.3599958,-0.20501316,1.637738,0.106128365,-1.198018,0.5576691,-0.5083229,1.1145111,-1.5179763,0.15075552,0.33330217,0.7745161,1.139441,0.8243226,0.17522955,0.22366564,0.5521723,-0.6560613,-0.08172151,1.0355042,-1.514932,0.52780384,-0.9417992
0.43934378,0.33776325,0.43293315,2.1211772,1.7241266,-0.9979025,0.40920207,0.061667185,-0.13886918,-0.6624062,-0.03514159,-1.225741,2.6600626,-0.08935852,0.79800415,1.607308,-0.66179216,-0.81575865,1.0915504,1.7169815,1.7115798,-0.55669475,1.0134548,-1.6653824,1.7995255,0.56868225,0.8674476,0.5385208,0.78722924,-1.3949044,-0.15982924,-0.24883105,1.4119849,-1.2551422,0.5905869,1.9500183,-1.0408771,-0.24031706,1.1480856,-1.1157407,-1.0686496,-0.043194927,0.42476174,-1.0606225,1.4254235,-1.2034029,-0.41624796,-0.6217575,-0.038019538,1.3578566,-0.71122247,1.4661386,0.385544,-0.34161556,-0.50417036,0.015432959,-0.0026128,1.4250833,0.476138,-0.13835227,1.7697572,-2.2998133,-0.87271756,0.91198075,0.19940095,0.0847228,0.12512466,2.1263986,-0.015952328,0.07985549,0.4144884,0.65604115,-0.012198528,1.1181827,1.3011072,-0.21634929,-0.45672047,-2.99047,-0.35965937,-0.22934063
-0.110064514,-1.3746332,2.2835677,3.8743541,-0.5902554,-1.2226855,1.5788071,0.81851935,0.5223565,-0.68569475,-1.9509863,-1.4777385,0.091574065,-0.87344056,-2.5901914,-0.045507748,-0.97507364,0.25085837,-0.09172637,2.5404434,-0.15855068,-0.52338904,1.5523589,-0.23222926,0.6714342,-0.45157656,0.15653679,-0.24483538,1.843753,-1.2484818,-0.015231879,1.1264229,-1.1403571,-0.931986,0.5862253,0.90810025,-0.11233511,-1.2716868,2.115954,-1.5454475,-0.5148606,0.76756364,0.3376744,0.062435664,0.9349989,-1.0857816,0.16814007,0.5888371,-0.9450414,-0.21411447,-0.5632625,1.9947397,-0.33410335,-0.05182499,0.8705317,0.17428395,1.376492,0.86020654,0.9882565,-1.2429543,0.13342547,-0.76753235,-0.20216252,0.4258367,-0.09147295,0.052226912,-0.40847737,1.1608214,-0.5566069,-0.06691915,1.8757691,0.049404483,0.9471317,-1.3921425,0.29969093,-0.7700467,-0.18812089,-1.0337402,-0.50468516,0.59331024
-1.4423914,1.111773,0.017014844,1.787278,-0.6664335,-0.44210196,2.8786223,1.6239282,0.0355499,-0.17757346,-1.4726706,-0.63266426,-0.005581481,-0.98941845,-1.4920052,0.107549645,-2.1536016,0.10679746,-1.0180888,1.8142813,-0.18503286,0.57874113,1.7874916,-0.056680594,1.2444243,-0.5786107,-0.9143166,-0.050727297,0.63566446,0.6850145,0.06009249,1.4101105,-1.4860451,-1.8775387,1.7908738,0.63772744,-1.0380725,-0.7093495,1.1878997,-0.85713005,-0.19487682,0.39008754,-0.8014939,-1.0937824,0.21614581,-1.2559217,0.30665863,0.55969703,-0.2677781,0.71608806,0.9754218,2.000531,-0.24835125,0.19127625,1.087326,0.59434694,0.26917142,0.85550374,0.17081651,-1.6687723,-0.90204895,-1.4980645,-0.34444353,0.45031142,0.81498396,-0.4487591,-0.5898695,0.9841342,0.47661164,-0.38806918,1.7452308,-0.56560063,0.37816295,-1.5062943,-0.19493018,-1.3988203,-0.7734575,-0.8801735,-0.3092138,0.96189207
1.5681733,-0.5388416,2.3083982,2.3916466,-0.71140534,0.7497816,1.2161003,1.4048698,0.020105833,-0.6312848,0.6352312,-1.3083661,0.30276433,-1.2208627,0.67012656,3.4215176,0.60702497,-2.2872708,0.98593086,2.4798539,2.467486,1.046104,1.2633461,-0.72119594,-0.82679355,1.8833854,-0.5152074,1.0338957,-0.86486053,-0.9573274,0.4434179,0.1209949,0.33101374,-1.4715384,1.7249162,2.3293138,0.72395736,0.51366746,0.77593726,1.1773485,-0.24507552,0.48472095,-1.4414749,1.0223342,0.652049,0.19707792,-0.5853341,0.7192517,-0.01715498,-0.28320616,1.0191412,1.4691759,1.75565,0.6173675,0.8162798,0.04747443,0.40181598,1.6493624,-0.5791046,0.8369552,0.3229251,-0.99352247,-0.6062838,-0.63440305,1.0888599,-0.76418304,0.26254898,0.16262254,1.5278043,1.2618706,1.2705034,-0.29418197,1.351306,0.7377024,-0.28600174,0.016378464,0.14640705,-0.9829623,0.26104802,-0.43670368
-1.4186968,-0.4907362,0.19112548,1.6161102,2.0299702,0.35042676,1.0950001,2.2215075,0.59929234,-0.8895376,-0.6938269,-2.342656,1.9852464,0.64409745,1.5826313,1.4867048,-0.88619095,-1.3233417,1.7193149,0.7690639,1.7844504,-1.117937,1.5554444,-1.735021,1.7843459,0.67342305,0.97711253,0.39581063,1.028801,-0.22587588,-0.6191825,0.0584397,1.6502631,-1.0718415,0.4804073,2.497463,-0.44931412,0.082637005,0.4333494,-0.995523,-1.5541686,-0.15201844,0.008847837,-0.9021383,1.2255143,-1.0018452,-0.88979995,-0.4869798,0.26718336,1.6942452,-0.93396014,1.0770978,0.29359344,-0.5103577,-0.28221026,-0.11366391,0.014323376,1.5044544,0.12552972,-0.071368754,1.3483748,-2.4961298,-0.715153,0.79934967,0.17897622,-0.28773126,-0.49139604,1.8209494,-0.029854126,0.57796574,0.209159,0.68543684,-0.088404626,1.5983664,1.1356368,-0.29968163,-0.31114352,-2.8054426,-0.42114037,-0.41434538
-1.6630076,-0.974515,-0.21647407,-0.12837946,0.27126825,-0.91506445,2.2298653,1.4434423,-1.1195984,-3.5647464,-1.0401194,-0.4977157,-0.2564573,-1.5096279,-1.4831825,1.3683987,1.2986816,-2.2528877,-0.2741546,1.7492208,0.36154062,-0.6547047,1.5343236,-0.7206001,1.7629426,1.9340531,-0.7540973,-1.237978,-0.21450713,0.63842183,-0.9146258,-1.3852025,-0.7474385,-0.94450384,-0.44387418,1.971837,-0.58136845,1.0987737,0.9771882,-1.0592958,0.17513056,-0.18616556,-0.029750403,-0.68823373,-1.122944,0.24122089,-1.7074568,0.076925464,0.2523858,-0.3000555,-0.52774125,0.3007778,1.4954829,1.0768032,1.1033764,0.4806773,-0.5323843,-0.024639145,-0.10719987,-1.2910407,-0.2103671,-1.651911,-0.17498134,1.5624108,-0.24909808,0.29922083,-0.89009064,1.4416497,0.51723546,0.9483493,-0.2705165,-0.62184066,0.46595496,-0.623987,-0.7608206,-0.17553346,-0.2949486,-1.7195296,1.0971577,0.2104155
-0.5793436,1.9302136,0.46533418,2.745372,-0.09982939,1.8665775,1.6456822,-0.9320718,-1.9558679,-2.1216571,-1.6202482,0.2171272,-0.32968947,0.506957,-1.0848194,0.82827866,0.2374289,0.33629858,0.10376682,1.0027254,1.9349517,-0.08704113,1.7523683,-0.42064613,-0.0107585965,-0.48385113,-0.83585024,-2.439775,-1.5070295,-0.16004398,-2.5510867,1.7581812,-0.7018666,0.4491217,0.42015892,1.6160973,-0.5292134,1.3726671,0.31181347,-2.7639656,0.58115125,1.3271943,-1.7094882,-0.04955811,1.250725,-1.1911466,-0.1531919,-1.5225323,-1.0725865,0.41143203,-2.183187,1.4546586,1.2794281,-0.5216517,0.49202657,-1.9060785,-1.1857069,-0.57876915,-0.97450066,-0.52655196,-0.118634894,-0.56594074,-1.5612319,-0.80780447,-1.5240847,-0.0069711767,-0.029699218,0.09724458,0.9253164,-0.3884391,1.4207067,-1.5658296,-0.92207676,0.8228559,-0.9846101,0.06767475,-0.005734569,-2.1235418,-1.6727109,-0.5612485
-3.3816223,0.16373833,1.9506737,1.3655671,2.31397,-0.26838055,0.4764782,-1.2981313,-1.0144652,-2.182606,-1.8343685,-1.0827199,-0.00084785436,-2.2042146,0.66885847,-0.22997877,-0.11365931,0.22661115,-2.7042184,0.06019183,2.789642,-0.4938427,3.3609762,0.7036021,0.39949244,1.8473622,-0.7189743,-0.38126755,0.09251796,1.262879,-0.10694225,0.61565614,0.12238917,1.0359174,0.07222383,1.9220616,0.6853816,-0.90689397,2.6081588,0.44862282,-0.2987179,0.8383854,-1.3510691,-0.60418236,0.53055507,-1.7193844,-1.5331692,-0.81201804,-1.8156067,0.23248091,-1.0494958,-0.04571709,1.6819576,0.8135336,2.3867745,-0.24290787,-0.0013706234,0.35211092,-0.053809047,-0.29945466,0.44583845,-1.0955755,-0.36716464,-1.1154658,-0.24797735,-0.23557675,0.48476222,-0.1585259,0.9605286,0.35924387,0.76539063,0.9725099,0.6933171,-0.46296185,-0.93918765,-0.2553248,0.33907214,-2.5155156,-1.356304,-0.8302386
0.41551793,1.2409295,0.32192194,0.5225571,0.7199938,-1.1997453,1.5012816,0.25294232,-0.3810903,0.008630038,-2.230722,-0.79132414,-0.44187352,-1.6191295,0.41428453,1.5504649,-0.9176435,-0.41777834,-1.1585166,0.6663309,0.8046522,-1.9683808,1.515334,-0.8806618,1.8654006,0.16868162,-0.6136286,-0.48341104,1.8087842,0.51252705,0.17022304,1.0154815,-1.0908026,-1.2065427,0.310581,1.009498,-0.22945267,-0.8008021,1.079828,-0.91686916,0.326603,1.1587882,-1.6498322,-0.5136967,-0.67774767,-1.176675,1.6427261,1.2516406,-0.91527116,-1.2304001,0.0033377816,1.7580438,0.23632261,-0.4151887,0.5194501,1.3514283,0.40439734,1.6608,-0.502454,-1.204629,-0.6923317,-1.0561427,-0.3931511,-0.24501224,-1.0024204,-1.1737615,-1.0795081,0.70661914,0.30449736,-0.8029595,1.6862533,-0.80261636,0.7648135,-0.38848856,-0.8205222,-1.123502,-0.7056876,-0.58475775,-0.27113256,0.6107637
-1.4591213,-0.56964356,0.06945948,1.1702235,-1.0214264,-0.08967889,3.382009,-2.016969,-0.41370982,-0.9944792,-0.6365395,-1.3918152,0.21125063,-0.41189706,0.7335406,0.9114188,-0.19540021,-1.6740909,-0.58177805,1.946029,1.9941825,-2.6696002,0.4230649,-0.37077463,0.11044182,0.50411844,-1.1843219,-0.039667606,0.93065804,-0.96349794,0.23962636,-0.15971045,1.5860481,-0.34356195,-1.5151991,2.4629586,-1.1940843,0.601866,0.3033353,-1.3743156,1.0468433,0.4843707,0.21004474,-0.9497026,0.33700386,-1.6744676,0.18725592,0.43599465,-0.6477656,-0.47420096,-2.5675955,0.4957411,0.6108674,0.83717483,-0.5516691,-0.21937211,-1.0380359,1.0900571,-0.07367538,-0.69802105,1.4499707,-2.27501,0.29129177,0.9672216,-1.1624644,-0.8925576,-0.5604902,1.72018,0.058216326,1.9457835,0.31896862,0.29329073,-0.96288085,-0.7521105,1.425554,-1.0025429,-0.25174403,-1.9566126,0.7180637,0.32777768
1.1998438,-0.15207194,1.6056961,0.8383747,1.9249755,0.4141959,1.3657101,-2.1475737,-0.58733743,-0.7452989,-0.09791201,-0.29594147,0.28805897,-0.9810958,-0.10963985,2.8325567,-1.1461107,-0.28260532,-0.6591015,1.8535213,1.0359569,1.6411496,1.3226315,-1.3180704,0.15609108,1.9842297,-0.7241803,-1.6999367,-0.81295675,0.16509034,0.6896829,1.723839,-0.3798954,-0.27705643,1.0017782,1.7109503,-1.37422,1.0875896,1.0545118,0.115290746,0.8132526,-0.5603333,-0.12543792,-0.90026367,1.3392005,-0.6098036,-0.69957656,2.8703775,0.17580411,0.90741885,0.3076224,1.6829333,0.64508677,1.637677,0.15030873,-2.323772,-0.57416797,0.5224004,-0.04867579,0.78415394,-0.6620855,-2.1618516,-0.22463611,0.5938693,0.97544533,-0.044691116,0.72780734,1.9047394,0.62100536,2.023343,1.5808411,-0.37328488,-0.09914727,1.0091922,-1.1322076,-0.08076486,0.34804484,-0.1800793,0.78001606,0.6372827
-0.027491279,0.20575261,0.9280425,0.7586439,-0.87200344,-0.2376395,2.4157298,-0.6555161,0.78276205,-0.23995203,-2.3706775,-0.2616812,0.12031057,-0.6668088,-1.055324,1.6785454,-0.40772194,-0.33243954,-0.5899883,2.0362027,0.38150924,-0.31716594,1.6401328,1.318178,1.0023218,-0.6510706,-0.20859462,-0.67503685,1.0068592,0.033473976,-0.77893823,0.44934902,-1.8561127,-0.3447316,0.4073501,0.7066599,-0.053209957,-0.18276043,2.14936,-1.0497627,-0.3726838,-0.09671591,-0.45091218,0.14161278,-0.2611178,-1.2037833,-0.17682688,-0.7088784,-0.4620696,-0.4288255,-0.4423914,1.2593161,-0.31484315,0.3001434,1.400889,0.10572255,0.9164304,-0.08089769,0.67492735,-1.1132089,-0.24805218,-0.5508381,-0.7789309,-0.84292,-0.09913371,0.32795405,-0.048410453,0.42144918,0.17014006,-0.81158864,1.4542958,-0.22897533,0.9127896,-0.7994763,-0.54009354,-0.22084539,0.5392867,-1.2449954,-0.42588013,0.46310166
0.88603014,1.5658691,0.30875105,0.42265338,1.3130399,-1.3525175,2.7179847,0.90335876,-2.0422041,-1.1110556,-0.47870365,-1.7118497,1.3531722,-0.72930413,1.0021329,1.0615653,0.03088757,0.82066923,0.85653764,2.0268545,1.9937141,-1.4675896,1.0874861,-0.10586256,2.099841,0.57283425,-0.39574906,0.25026226,-0.3772591,0.97756463,-1.7615076,2.2628121,0.738026,-3.0656223,0.9187039,1.8071715,-1.1379589,1.5584844,-0.5581638,-0.8306012,-0.8250278,-0.13284087,-1.970171,-0.40010047,1.1835754,-1.1968175,0.89085126,0.38723508,1.1766838,-1.2708219,-1.6356747,2.0202644,2.3043737,-0.24912933,-0.5599613,-0.2604812,0.853592,0.34311134,-1.4229553,-0.7196124,0.49898797,-2.3740993,-0.5477147,-0.6678081,0.0639496,0.6775455,0.18776225,1.5316147,-0.71774465,2.2187407,2.4927883,-1.2713273,0.4611171,0.7301544,1.1160367,-0.3509238,-1.6766008,-1.7223496,0.34145436,-0.059909422
0.58196086,-0.78102356,-0.031035827,1.7089566,0.28583917,1.1183704,2.046659,-0.5969703,0.52509105,-0.1972434,-1.0170561,0.91160715,2.0890932,-0.30202118,-0.096302345,0.055276267,0.25420895,-0.7326265,-0.93709195,0.22299525,1.5280983,-1.406589,1.0879234,-1.5093122,0.01252044,-0.13102563,-1.1787643,1.5891547,0.06096954,0.58741796,-1.6359686,0.65834504,0.87991387,-0.40565053,-0.4723746,1.1719577,0.6608531,0.6804984,0.6407303,-1.7523967,-0.25330865,0.5539883,-1.442988,1.0559492,0.30346522,-0.02010391,-0.72566783,-0.47194937,0.38920736,0.25635,-1.2568768,0.6821407,0.32217985,-1.0296751,1.674588,-0.5684217,-1.1675137,0.89716923,-0.33608449,0.0019977414,0.445439,-0.7303721,-0.7297451,-0.49278995,-0.97432864,-0.09519758,-0.49701765,0.07554845,1.3039589,0.7176553,0.8131721,-0.3835982,-0.19180568,0.38403475,0.23133709,-0.5395513,0.5569574,-0.5415095,-1.6214076,0.13190289
0.6254952,0.98246735,1.1562557,0.15696584,2.1131043,-1.3626596,2.1575875,0.46324897,0.51167715,-1.499661,-1.9692208,1.4745059,1.5583688,0.64283884,-0.20945318,2.4081647,0.7734694,-0.8645737,-1.0460529,1.7963964,-0.62968385,1.1327304,1.9444534,-0.62095517,2.4021127,0.34003213,-0.3643578,0.17825143,0.12979056,-1.0631024,0.6743772,0.7648756,-0.6925801,-0.38392186,0.13417912,-0.15161876,0.15837665,0.40413654,1.9155414,-0.47584975,0.8074667,1.2692817,0.20568483,-0.07909315,-0.6073245,-1.649235,-0.45820218,1.9120734,0.7683094,-0.651989,-0.025102522,1.1000282,-0.63406736,0.78703105,0.7404222,0.5840167,0.14158218,0.21004449,-0.17637818,-0.28832585,-1.4395986,-1.6003225,-0.56742907,1.0323714,0.26403105,-0.31862184,-0.51329273,-0.109166905,-1.0178611,0.25394398,1.4931915,-0.3880658,0.36653623,-0.082028195,-1.3220551,-0.13574855,0.4759131,-1.2456274,0.5170985,1.4191743
0.5076431,0.6719628,-1.0526354,1.2615441,-0.6878946,0.29821765,1.4711422,-1.8239743,-0.60517144,-0.99235445,-1.4953326,-1.5792488,0.0113614015,-2.24616,0.10950793,2.357867,-0.6100111,0.5086601,-1.1676236,1.717898,0.25893012,-1.0046575,1.1981298,-0.49232835,0.68110216,0.623119,-3.02344,0.12114583,-1.1467838,-1.0861565,0.8048562,0.9454477,-0.41523185,-0.29558992,-0.29003608,0.72433704,1.335717,3.3704722,1.7041745,-0.63124126,-0.443789,0.6286039,-0.42556706,0.32513824,0.48801088,-0.74415964,0.18939638,0.8447622,-0.9444368,-0.12804756,-1.1879086,1.2369144,0.15991832,1.3989582,-1.3423421,-0.17945294,0.13901198,-0.34476465,-0.62746364,0.18741038,-1.6253076,-1.8545249,-1.3612419,0.08556478,0.14540876,-0.23138118,-1.1617897,0.8490123,0.30308592,-0.536998,1.5845968,-1.1135257,-1.5438995,1.3180623,-0.16822055,0.041782815,0.5833294,-1.5265111,1.035691,1.4940251
1.751012,-2.3252048,2.3693395,1.6005499,0.7968155,-3.7189326,3.8856735,0.3794572,1.3075817,-2.0691905,-0.6709619,-0.7528611,1.4869434,-1.9599248,-1.6630934,1.7785331,-0.21948095,-1.1941656,0.038387,1.685271,0.38338688,-0.23148085,2.2647617,0.83250856,0.74125165,-1.4413255,0.5041142,-0.20834512,1.1248941,-0.98804927,0.53314275,1.0479355,-0.57589513,-0.2997009,0.5231686,1.0032411,-0.22161646,-0.60620636,2.9462152,-0.801445,-0.45174268,-0.8733987,0.053300664,0.32435498,-0.4321511,-1.1558874,0.23556076,1.1688706,-0.48331648,-0.9136894,0.05147973,2.0073576,-0.41976276,0.569136,1.1742624,-0.14551449,0.36089498,-0.3640471,1.0774609,-0.7359287,-0.6261759,-0.8665284,-0.6817556,-0.015584554,0.17514895,-0.7507117,0.101497,1.0563632,0.03934051,-0.5735264,1.7205945,-0.21413039,1.1687527,-0.6647332,0.049791083,0.43695763,0.26612347,-1.118548,-0.39067978,1.0014313
-0.22207119,-0.061899193,0.4056277,1.3089519,0.87500846,0.18861526,1.380442,0.25269112,-0.14885664,-0.7909256,-0.9103677,-0.71370196,0.26568735,-1.2327211,0.10478698,1.3475218,-0.56994355,-0.7961322,-0.33886564,1.5834892,1.1775234,-0.3055642,1.7822802,-1.0805123,0.5467266,0.25031364,-0.5424369,-0.2986241,-0.26897812,-0.15071926,-0.14283104,0.6884689,0.69508386,-0.046871413,-0.9141743,2.497817,1.442836,-1.3557643,3.1808155,-0.8175127,0.74596536,-0.8207752,-2.0699728,-1.1736202,0.99112195,-1.5754461,0.66336024,1.1714119,-0.99883556,0.23462033,0.3633777,2.1175385,1.0846504,-0.95940846,-0.5278252,0.9760785,-1.4857446,-0.5118863,-1.2815679,-1.7075202,0.37421635,-3.212982,-1.3153389,0.4125882,-0.25209332,-0.9541066,-0.10501629,2.4114072,-1.5223448,0.103191786,2.1899984,-0.023375213,-1.0619202,1.396141,-1.336288,0.05175163,-0.85535866,-2.631923,1.1882634,-0.94988215
-0.2759867,-1.0009682,0.4611115,4.0351467,1.5996594,-1.3884463,2.4647565,-2.4106734,-1.1094763,0.2000067,-1.3656433,1.4054631,-0.22782047,1.9145694,-2.1332355,5.998667,1.6589143,0.8956852,0.47735885,1.3637377,1.163358,1.5507848,2.6925929,-1.4293752,1.5188483,-1.4500179,-1.2956834,0.024764698,0.6080305,0.90709615,0.4180782,1.3124331,0.11582594,-0.33175093,0.28651202,0.39241824,1.1127964,-0.42030647,0.6655082,-1.0620494,-0.7058551,0.09645523,-1.7733394,0.5352339,1.3798608,-0.5674865,-0.040642537,1.4681348,0.5986869,-0.26783112,0.4247699,1.2496468,0.9556281,-1.1003705,0.7295722,-0.6083565,0.18841821,-0.02859075,-0.11259297,0.004956765,-0.59801936,-0.9906628,-1.7113127,0.114177346,-0.53569055,0.44108558,0.059657842,0.9425416,1.0950024,0.30257028,1.7775416,0.026027452,0.48215783,0.38149908,-0.9508375,-0.11317609,0.8085504,0.4354077,-0.5142081,0.6424738
0.06773851,-1.1067262,-0.108376816,2.563547,-1.192274,0.37370622,1.6424632,-1.2457002,-1.0264868,0.5408012,-1.5360272,-1.7627678,0.36037397,0.284275,0.6807472,2.1568885,0.40063784,-1.0891323,-1.2186123,0.22337326,1.499017,-0.19091383,1.5387422,-0.7673411,0.07318642,-1.3755516,-0.5509819,-0.86530554,-0.4150632,1.1088084,-1.0405945,2.436662,-0.22638693,-1.3080491,-0.98719853,1.2728198,-0.3283507,-0.408552,-0.13491115,-1.6553403,0.40528882,0.65968245,-0.8797565,1.5384207,1.0221496,-1.3001496,-1.4400564,0.7565906,-0.14187394,-0.36538875,-1.0581368,1.7803347,0.64429086,-0.28890654,1.0268737,-0.7651079,-1.6911795,1.1472113,0.60748774,0.68233407,-0.6335157,-0.03045171,-0.7817093,0.7921672,-0.042132664,-0.66369176,-0.096737914,1.2180924,-0.0620509,1.388094,0.7929002,-1.0719553,-0.067905545,-0.37691468,-0.6024038,-1.0602102,1.9024296,-0.13556021,-1.219401,0.13423687
-0.92256516,0.7764484,1.7798982,1.2995098,0.72503334,-0.46031442,1.8175545,0.02060692,1.14762,-1.4352489,-2.1354005,-1.1654636,1.2350805,1.4665272,1.677472,0.8883343,-0.35704124,-0.049259145,0.13068557,1.6839539,1.439275,-1.39405,1.5358957,-1.540381,1.658413,-0.9750232,1.555123,-1.140654,-0.33059877,-2.6169434,0.24805674,0.93253535,1.0065486,0.174799,1.0039278,1.9041474,-0.5920177,0.55504566,1.1785555,-2.4673643,-1.0051088,-0.3682478,0.7994664,0.7132208,1.294105,-1.6089282,0.8257841,1.8134651,-1.5893571,-2.0718877,-1.3862607,1.909777,0.06464359,0.7326288,-0.16406439,-0.53551376,0.06915731,0.0044478187,1.3185906,-1.1790396,1.2786058,-1.7306783,-0.8617672,0.7495262,-1.4842876,-0.8611986,1.0225672,2.3425221,-0.5449778,-0.49002877,1.3985193,0.5479217,1.1425457,0.4989485,0.085302584,-0.45869043,0.16040643,-1.5663798,-0.7468213,1.6671987
-1.2974046,-2.1794686,1.6424505,1.8905591,1.6642184,0.4307414,1.8211815,0.9048656,1.0461388,0.7607727,0.107085876,-0.23273413,1.4183218,-3.5760593,-0.95645547,0.90194553,-1.5329219,-1.4666239,0.19693147,1.0597426,0.5465688,-0.3746397,1.6238037,0.8378142,-0.4498104,2.0906706,-0.031164248,1.2160952,-1.1993909,0.3676726,-0.6594245,1.524177,0.07650346,-1.1175172,1.4564061,1.1231006,-0.5247304,0.8216591,1.5214405,0.42359626,1.5492523,-0.04494839,-0.72128296,0.78397983,0.79959506,-0.102254614,-0.5883872,-0.6303401,-0.70288503,0.01733693,0.5915724,0.50932586,0.28777036,1.1468129,0.72511464,-0.18692578,0.4951582,0.58818126,0.12238618,0.9339427,0.69372183,-1.2524065,-1.6425549,-0.08745744,1.4883039,-0.3632492,-0.04300839,0.45115292,0.5120611,1.0756905,0.645201,-0.25766173,0.9347425,0.71852034,0.19326329,0.18367884,0.5367086,-1.3925018,-0.88211167,0.25995284
